id,tx,ty,tz,qx,qy,qz,qw
1166,10.604410172,-11.725060463,8.291387558,0.046139847,-0.407156438,-0.860149145,-0.303851306
1167,10.225053787,-11.398147583,8.974861145,0.056954511,-0.427160144,-0.845440269,-0.315607637
1168,8.942248344,-11.784266472,9.599529266,0.063665502,-0.433161885,-0.825397432,-0.356543690
1169,7.206134796,-12.740678787,9.609177589,0.056667376,-0.419319004,-0.807583630,-0.410922468
1170,7.066909313,-12.956709862,9.181292534,0.061402835,-0.398055375,-0.816198468,-0.414353937
1171,6.461344719,-12.743786812,9.642955780,0.074969761,-0.405082881,-0.803386390,-0.430052996
1172,6.174713612,-12.754950523,9.643387794,0.067243613,-0.413272321,-0.794197142,-0.440479338
1173,6.310860634,-12.372095108,9.826004982,0.066318430,-0.430833012,-0.786368132,-0.437832892
1174,5.172467709,-12.161175728,10.335837364,0.101227932,-0.419232577,-0.774127722,-0.463476628
1175,5.185297966,-12.351461411,9.699032784,0.080968052,-0.419762015,-0.773483157,-0.468032360
1176,5.197454453,-12.126566887,9.783788681,0.083000809,-0.427879304,-0.769167781,-0.467438102
1177,4.988854408,-11.969390869,9.895634651,0.088893466,-0.431131929,-0.763550341,-0.472548634
1178,4.956611156,-11.992723465,9.533878326,0.078066386,-0.435049415,-0.760200202,-0.476257294
1179,5.892388821,-11.783547401,9.101768494,0.063462824,-0.446569860,-0.770223677,-0.450990200
1180,6.442491055,-11.608014107,8.704990387,0.059407625,-0.447525650,-0.779525697,-0.434303910
1181,6.748012543,-11.285651207,8.685087204,0.062174175,-0.455875933,-0.780164719,-0.423960596
1182,7.224459648,-10.698912621,8.770429611,0.065231048,-0.475768119,-0.776701927,-0.407691836
1183,7.500783920,-10.403062820,8.617682457,0.054092966,-0.495576024,-0.769240916,-0.399793983
1184,7.632972717,-10.523969650,8.087564468,0.037953280,-0.496000528,-0.771390915,-0.396974772
1185,8.169907570,-10.000856400,7.904542446,0.054712135,-0.492277890,-0.783203065,-0.375965953
1186,7.930854321,-10.052253723,7.917779922,0.059050228,-0.487918973,-0.781695187,-0.384044558
1187,7.583064079,-10.182549477,7.895379066,0.061092462,-0.482888460,-0.778679609,-0.396023154
1188,7.859286785,-10.144245148,7.250993729,0.050720707,-0.479972243,-0.785830736,-0.386799455
1189,7.909775734,-10.168113708,6.969742775,0.042857669,-0.481792688,-0.785889924,-0.385364980
1190,7.887626171,-10.108159065,6.816737175,0.048044298,-0.475429654,-0.789392769,-0.385496050
1191,7.511091709,-10.065229416,7.098174095,0.057722732,-0.477897644,-0.780845821,-0.398310959
1192,6.774830341,-10.156111717,7.490494251,0.056207247,-0.492690533,-0.757508874,-0.424696356
1193,6.851525784,-10.330512047,6.968371391,0.050171480,-0.478904456,-0.767396986,-0.423468500
1194,7.308554649,-10.114321709,6.639917850,0.053030115,-0.474587709,-0.778505266,-0.407399327
